country,continent,year,lifeExp,pop,gdpPercap,pop_rel,pop_perc
Costa Rica,Americas,2002,78.123,3834934,7723.447195,3.447751505888699,244.7751505888699
Costa Rica,Americas,2007,78.782,4133884,9645.06142,3.716518924750517,271.6518924750517
Cote d'Ivoire,Africa,1957,42.469,3300000,1500.895925,1,0
Cote d'Ivoire,Africa,1962,44.93,3832408,1728.869428,1.1613357575757575,16.13357575757575
Cote d'Ivoire,Africa,1967,47.35,4744870,2052.050473,1.4378393939393939,43.783939393939384
Cote d'Ivoire,Africa,1972,49.801,6071696,2378.201111,1.8399078787878789,83.99078787878788
Cote d'Ivoire,Africa,1977,52.374,7459574,2517.736547,2.2604769696969695,126.04769696969696
Cote d'Ivoire,Africa,1982,53.983,9025951,2602.710169,2.7351366666666665,173.51366666666667
Cote d'Ivoire,Africa,1987,54.655,10761098,2156.956069,3.260938787878788,226.0938787878788
Cote d'Ivoire,Africa,1992,52.044,12772596,1648.073791,3.8704836363636366,287.04836363636366
Cote d'Ivoire,Africa,1997,47.991,14625967,1786.265407,4.432111212121212,343.2111212121212
Cote d'Ivoire,Africa,2002,46.832,16252726,1648.800823,4.9250684848484845,392.50684848484843
Cote d'Ivoire,Africa,2007,48.328,18013409,1544.750112,5.458608787878788,445.8608787878788
Croatia,Europe,1957,64.77,3991242,4338.231617,1,0
Croatia,Europe,1962,67.13,4076557,5477.890018,1.0213755517706018,2.1375551770601797
Croatia,Europe,1967,68.5,4174366,6960.297861,1.045881457451089,4.588145745108907
Croatia,Europe,1972,69.61,4225310,9164.090127,1.058645404112304,5.86454041123039
Croatia,Europe,1977,70.64,4318673,11305.38517,1.0820373708234179,8.203737082341789
Croatia,Europe,1982,70.46,4413368,13221.82184,1.105763068237907,10.576306823790693
Croatia,Europe,1987,71.52,4484310,13822.58394,1.1235374853241171,12.353748532411712
Croatia,Europe,1992,72.527,4494013,8447.794873,1.1259685581580872,12.596855815808716
Croatia,Europe,1997,73.68,4444595,9875.604515,1.1135869486240122,11.358694862401219
Croatia,Europe,2002,74.876,4481020,11628.38895,1.1227131805087238,12.271318050872381
Croatia,Europe,2007,75.748,4493312,14619.22272,1.1257929236062358,12.579292360623583
Cuba,Americas,1957,62.325,6640752,6092.174359,1,0
Cuba,Americas,1962,65.246,7254373,5180.75591,1.092402336361906,9.240233636190599
Cuba,Americas,1967,68.29,8139332,5690.268015,1.2256642018855697,22.566420188556968
Cuba,Americas,1972,70.723,8831348,5305.445256,1.329871677183548,32.98716771835479
Cuba,Americas,1977,72.649,9537988,6380.494966,1.4362813127188006,43.62813127188006
Cuba,Americas,1982,73.717,9789224,7316.918107,1.4741137750664381,47.41137750664382
Cuba,Americas,1987,74.174,10239839,7532.924763,1.5419697949870736,54.196979498707364
Cuba,Americas,1992,74.414,10723260,5592.843963,1.614765918076748,61.476591807674794
Cuba,Americas,1997,76.151,10983007,5431.990415,1.6538800123841397,65.38800123841398
Cuba,Americas,2002,77.158,11226999,6340.646683,1.690621634417307,69.0621634417307
Cuba,Americas,2007,78.273,11416987,8948.102923,1.7192310449178045,71.92310449178045
Czech Republic,Europe,1957,69.03,9513758,8256.343918,1,0
Czech Republic,Europe,1962,69.9,9620282,10136.86713,1.0111968372540063,1.119683725400633
Czech Republic,Europe,1967,70.38,9835109,11399.44489,1.0337775041156188,3.377750411561875
Czech Republic,Europe,1972,70.29,9862158,13108.4536,1.0366206498000055,3.6620649800005456
Czech Republic,Europe,1977,70.71,10161915,14800.16062,1.0681283883823827,6.8128388382382665
Czech Republic,Europe,1982,70.96,10303704,15377.22855,1.0830319627638205,8.303196276382053
Czech Republic,Europe,1987,71.58,10311597,16310.4434,1.0838616033748179,8.386160337481785
Czech Republic,Europe,1992,72.4,10315702,14297.02122,1.084293083763535,8.429308376353495
Czech Republic,Europe,1997,74.01,10300707,16048.51424,1.0827169452912297,8.271694529122975
Czech Republic,Europe,2002,75.51,10256295,17596.21022,1.0780487584401452,7.804875844014525
Czech Republic,Europe,2007,76.486,10228744,22833.30851,1.0751528470663223,7.51528470663223
Denmark,Europe,1957,71.81,4487831,11099.65935,1,0
Denmark,Europe,1962,72.35,4646899,13583.31351,1.0354442936910948,3.544429369109481
Denmark,Europe,1967,72.96,4838800,15937.21123,1.0782045937113052,7.820459371130517
Denmark,Europe,1972,73.47,4991596,18866.20721,1.1122513303197024,11.225133031970236
Denmark,Europe,1977,74.69,5088419,20422.9015,1.1338258949590572,13.382589495905716
Denmark,Europe,1982,74.63,5117810,21688.04048,1.1403749383610924,14.037493836109238
Denmark,Europe,1987,74.8,5127024,25116.17581,1.1424280459758847,14.242804597588465
Denmark,Europe,1992,75.33,5171393,26406.73985,1.1523145590821045,15.231455908210446
Denmark,Europe,1997,76.11,5283663,29804.34567,1.17733109825214,17.73310982521401
Denmark,Europe,2002,77.18,5374693,32166.50006,1.1976148388831933,19.761483888319333
Denmark,Europe,2007,78.332,5468120,35278.41874,1.2184326905358067,21.84326905358067
Djibouti,Africa,1957,37.328,71851,2864.969076,1,0
Djibouti,Africa,1962,39.693,89898,3020.989263,1.2511725654479409,25.11725654479409
Djibouti,Africa,1967,42.074,127617,3020.050513,1.7761339438560355,77.61339438560356
Djibouti,Africa,1972,44.366,178848,3694.212352,2.489151160039526,148.91511600395262
Djibouti,Africa,1977,46.519,228694,3081.761022,3.1828923744972233,218.28923744972232
Djibouti,Africa,1982,48.812,305991,2879.468067,4.258688118467384,325.86881184673837
Djibouti,Africa,1987,50.04,311025,2880.102568,4.328749773837525,332.8749773837525
Djibouti,Africa,1992,51.604,384156,2377.156192,5.34656441803176,434.656441803176
Djibouti,Africa,1997,53.157,417908,1895.016984,5.816314317128502,481.63143171285026
Djibouti,Africa,2002,53.373,447416,1908.260867,6.2269975365687324,522.6997536568732
Djibouti,Africa,2007,54.791,496374,2082.481567,6.908379841616679,590.8379841616679
Dominican Republic,Americas,1957,49.828,2923186,1544.402995,1,0
Dominican Republic,Americas,1962,53.459,3453434,1662.137359,1.1813938627237541,18.13938627237541
Dominican Republic,Americas,1967,56.751,4049146,1653.723003,1.3851824687173515,38.51824687173515
Dominican Republic,Americas,1972,59.631,4671329,2189.874499,1.5980266052177317,59.80266052177316
Dominican Republic,Americas,1977,61.788,5302800,2681.9889,1.8140480968368076,81.40480968368075
Dominican Republic,Americas,1982,63.727,5968349,2861.092386,2.0417274165927175,104.17274165927175
Dominican Republic,Americas,1987,66.046,6655297,2899.842175,2.2767271737070445,127.67271737070445
Dominican Republic,Americas,1992,68.457,7351181,3044.214214,2.514783869380874,151.4783869380874
Dominican Republic,Americas,1997,69.957,7992357,3614.101285,2.734125368690189,173.4125368690189
Dominican Republic,Americas,2002,70.847,8650322,4563.808154,2.959210258943495,195.92102589434953
Dominican Republic,Americas,2007,72.235,9319622,6025.374752,3.1881727676583016,218.81727676583017
Ecuador,Americas,1957,51.356,4058385,3780.546651,1,0
Ecuador,Americas,1962,54.64,4681707,4086.114078,1.1535886812118614,15.358868121186141
Ecuador,Americas,1967,56.678,5432424,4579.074215,1.338567927882643,33.8567927882643
Ecuador,Americas,1972,58.796,6298651,5280.99471,1.5520092352007018,55.20092352007018
Ecuador,Americas,1977,61.31,7278866,6679.62326,1.793537577139675,79.35375771396751
Ecuador,Americas,1982,64.342,8365850,7213.791267,2.0613741673103956,106.13741673103956
Ecuador,Americas,1987,67.231,9545158,6481.776993,2.3519597081104924,135.19597081104925
Ecuador,Americas,1992,69.613,10748394,7103.702595,2.6484411902764275,164.84411902764276
Ecuador,Americas,1997,72.312,11911819,7429.455877,2.935113105336236,193.5113105336236
Ecuador,Americas,2002,74.173,12921234,5773.044512,3.1838364275444544,218.38364275444545
Ecuador,Americas,2007,74.994,13755680,6873.262326,3.3894467873304284,238.94467873304285
Egypt,Africa,1957,44.444,25009741,1458.915272,1,0
Egypt,Africa,1962,46.992,28173309,1693.335853,1.1264934330987275,12.649343309872751
Egypt,Africa,1967,49.293,31681188,1814.880728,1.2667539419940415,26.675394199404145
Egypt,Africa,1972,51.137,34807417,2024.008147,1.3917543968168242,39.17543968168242
Egypt,Africa,1977,53.319,38783863,2785.493582,1.5507502856586959,55.07502856586959
Egypt,Africa,1982,56.006,45681811,3503.729636,1.8265607388737053,82.65607388737052
Egypt,Africa,1987,59.797,52799062,3885.46071,2.1111398954511365,111.11398954511364
Egypt,Africa,1992,63.674,59402198,3794.755195,2.375162461698424,137.5162461698424
Egypt,Africa,1997,67.217,66134291,4173.181797,2.6443412988563137,164.43412988563136
Egypt,Africa,2002,69.806,73312559,4754.604414,2.9313601848175876,193.13601848175875
Egypt,Africa,2007,71.338,80264543,5581.180998,3.209331236177136,220.9331236177136
El Salvador,Americas,1957,48.57,2355805,3421.523218,1,0
El Salvador,Americas,1962,52.307,2747687,3776.803627,1.1663473844397139,16.634738443971386
El Salvador,Americas,1967,55.855,3232927,4358.595393,1.3723236855342442,37.23236855342442
El Salvador,Americas,1972,58.207,3790903,4520.246008,1.6091752076254189,60.91752076254189
El Salvador,Americas,1977,56.696,4282586,5138.922374,1.8178864549485207,81.78864549485208
El Salvador,Americas,1982,56.604,4474873,4098.344175,1.8995090850049134,89.95090850049135
El Salvador,Americas,1987,63.154,4842194,4140.442097,2.055430733868041,105.54307338680408
El Salvador,Americas,1992,66.798,5274649,4444.2317,2.239000681295778,123.90006812957779
El Salvador,Americas,1997,69.535,5783439,5154.825496,2.454973565299335,145.4973565299335
El Salvador,Americas,2002,70.734,6353681,5351.568666,2.697031800170218,169.7031800170218
El Salvador,Americas,2007,71.878,6939688,5728.353514,2.945782015064914,194.5782015064914
Equatorial Guinea,Africa,1957,35.983,232922,426.0964081,1,0
Equatorial Guinea,Africa,1962,37.485,249220,582.8419714,1.069971921930947,6.997192193094692
Equatorial Guinea,Africa,1967,38.987,259864,915.5960025,1.1156696233073733,11.56696233073733
Equatorial Guinea,Africa,1972,40.516,277603,672.4122571,1.1918281656520209,19.18281656520209
Equatorial Guinea,Africa,1977,42.024,192675,958.5668124,0.8272082499720936,-17.279175002790637
Equatorial Guinea,Africa,1982,43.662,285483,927.8253427,1.225659233563167,22.56592335631671
Equatorial Guinea,Africa,1987,45.664,341244,966.8968149,1.465056971861825,46.505697186182495
Equatorial Guinea,Africa,1992,47.545,387838,1132.055034,1.6650981873760315,66.50981873760315
Equatorial Guinea,Africa,1997,48.245,439971,2814.480755,1.8889198959308267,88.89198959308267
Equatorial Guinea,Africa,2002,49.348,495627,7703.4959,2.1278668395428513,112.78668395428512
Equatorial Guinea,Africa,2007,51.579,551201,12154.08975,2.366461733971029,136.6461733971029
Eritrea,Africa,1957,38.047,1542611,344.1618859,1,0
Eritrea,Africa,1962,40.158,1666618,380.9958433,1.080387732228021,8.03877322280211
Eritrea,Africa,1967,42.189,1820319,468.7949699,1.180024646524626,18.002464652462603
Eritrea,Africa,1972,44.142,2260187,514.3242082,1.4651697673619597,46.51697673619597
Eritrea,Africa,1977,44.535,2512642,505.7538077,1.628824117032745,62.882411703274514
Eritrea,Africa,1982,43.89,2637297,524.8758493,1.7096319162770135,70.96319162770135
Eritrea,Africa,1987,46.453,2915959,521.1341333,1.8902749947977813,89.02749947977813
Eritrea,Africa,1992,49.991,3668440,582.8585102,2.378071983150645,137.8071983150645
Eritrea,Africa,1997,53.378,4058319,913.47079,2.6308116563410997,163.08116563410996
Eritrea,Africa,2002,55.24,4414865,765.3500015,2.86194316000599,186.194316000599
Eritrea,Africa,2007,58.04,4906585,641.3695236,3.1807014211619133,218.07014211619133
Ethiopia,Africa,1957,36.667,22815614,378.9041632,1,0
Ethiopia,Africa,1962,40.059,25145372,419.4564161,1.1021124393145851,10.211243931458514
Ethiopia,Africa,1967,42.115,27860297,516.1186438,1.221106607080572,22.110660708057207
Ethiopia,Africa,1972,43.515,30770372,566.2439442,1.3486541278266717,34.86541278266717
Ethiopia,Africa,1977,44.51,34617799,556.8083834,1.5172854432056924,51.728544320569235
Ethiopia,Africa,1982,44.916,38111756,577.8607471,1.6704242980267812,67.04242980267811
Ethiopia,Africa,1987,46.684,42999530,573.7413142,1.884653641142421,88.4653641142421
Ethiopia,Africa,1992,48.091,52088559,421.3534653,2.2830224512038115,128.30224512038114
Ethiopia,Africa,1997,49.402,59861301,515.8894013,2.6236988844569336,162.36988844569336
Ethiopia,Africa,2002,50.725,67946797,530.0535319,2.978083210909862,197.80832109098617
Ethiopia,Africa,2007,52.947,76511887,690.8055759,3.3534879666179487,235.34879666179486
Finland,Europe,1957,67.49,4324000,7545.415386,1,0
Finland,Europe,1962,68.75,4491443,9371.842561,1.0387240980573542,3.8724098057354217
Finland,Europe,1967,69.83,4605744,10921.63626,1.0651581868640148,6.5158186864014755
Finland,Europe,1972,70.87,4639657,14358.8759,1.0730011563367252,7.3001156336725215
Finland,Europe,1977,72.52,4738902,15605.42283,1.0959532839962998,9.595328399629977
Finland,Europe,1982,74.55,4826933,18533.15761,1.1163119796484737,11.631197964847374
Finland,Europe,1987,74.83,4931729,21141.01223,1.1405478723404254,14.054787234042543
Finland,Europe,1992,75.7,5041039,20647.16499,1.1658277058279372,16.582770582793714
Finland,Europe,1997,77.13,5134406,23723.9502,1.1874204440333025,18.742044403330247
Finland,Europe,2002,78.37,5193039,28204.59057,1.2009803422756706,20.098034227567062
Finland,Europe,2007,79.313,5238460,33207.0844,1.2114847363552266,21.148473635522656
France,Europe,1957,68.93,44310863,8662.834898,1,0
France,Europe,1962,70.51,47124000,10560.48553,1.0634863961011096,6.348639610110962
France,Europe,1967,71.55,49569000,12999.91766,1.1186647391633966,11.86647391633966
France,Europe,1972,72.38,51732000,16107.19171,1.167478954314205,16.747895431420503
France,Europe,1977,73.83,53165019,18292.63514,1.1998190827382442,19.981908273824423
France,Europe,1982,74.89,54433565,20293.89746,1.2284474125453164,22.84474125453164
France,Europe,1987,76.34,55630100,22066.44214,1.255450610384185,25.545061038418492
France,Europe,1992,77.46,57374179,24703.79615,1.2948106878441974,29.48106878441974
France,Europe,1997,78.64,58623428,25889.78487,1.323003526245923,32.3003526245923
France,Europe,2002,79.59,59925035,28926.03234,1.3523779710632131,35.23779710632131
France,Europe,2007,80.657,61083916,30470.0167,1.3785313998510929,37.85313998510929
Gabon,Africa,1957,38.999,434904,4976.198099,1,0
Gabon,Africa,1962,40.489,455661,6631.459222,1.0477277744053861,4.772777440538611
Gabon,Africa,1967,44.598,489004,8358.761987,1.1243952688409395,12.439526884093954
Gabon,Africa,1972,48.69,537977,11401.94841,1.2370017291172304,23.700172911723037
Gabon,Africa,1977,52.79,706367,21745.57328,1.6241906259772272,62.41906259772272
Gabon,Africa,1982,56.564,753874,15113.36194,1.7334262273973107,73.34262273973107
Gabon,Africa,1987,60.19,880397,11864.40844,2.024347902065743,102.4347902065743
Gabon,Africa,1992,61.366,985739,13522.15752,2.266566874528632,126.65668745286318
Gabon,Africa,1997,60.461,1126189,14722.84188,2.589511708331034,158.95117083310342
Gabon,Africa,2002,56.761,1299304,12521.71392,2.9875650718319444,198.75650718319443
Gabon,Africa,2007,56.735,1454867,13206.48452,3.3452601033791365,234.52601033791365
Gambia,Africa,1957,32.065,323150,520.9267111,1,0
Gambia,Africa,1962,33.896,374020,599.650276,1.1574191551910877,15.741915519108773
Gambia,Africa,1967,35.857,439593,734.7829124,1.36033730465728,36.033730465728
Gambia,Africa,1972,38.308,517101,756.0868363,1.600188766826551,60.01887668265511
Gambia,Africa,1977,41.842,608274,884.7552507,1.8823270926814173,88.23270926814173
Gambia,Africa,1982,45.58,715523,835.8096108,2.2142132136778585,121.42132136778585
Gambia,Africa,1987,49.265,848406,611.6588611,2.62542472535974,162.542472535974
Gambia,Africa,1992,52.644,1025384,665.6244126,3.1730898963329723,217.30898963329724
Gambia,Africa,1997,55.861,1235767,653.7301704,3.8241281138790035,282.4128113879004
Gambia,Africa,2002,58.041,1457766,660.5855997,4.511112486461395,351.11124864613953
Gambia,Africa,2007,59.448,1688359,752.7497265,5.224691319820517,422.4691319820517
Germany,Europe,1957,69.1,71019069,10187.82665,1,0
Germany,Europe,1962,70.3,73739117,12902.46291,1.0383002486275905,3.8300248627590516
Germany,Europe,1967,70.8,76368453,14745.62561,1.0753232065038758,7.532320650387581
Germany,Europe,1972,71,78717088,18016.18027,1.1083936907142502,10.83936907142502
Germany,Europe,1977,72.5,78160773,20512.92123,1.1005603720319117,10.05603720319117
Germany,Europe,1982,73.8,78335266,22031.53274,1.1030173600276287,10.301736002762873
Germany,Europe,1987,74.847,77718298,24639.18566,1.0943300031150789,9.43300031150789
Germany,Europe,1992,76.07,80597764,26505.30317,1.1348749728048393,13.487497280483929
Germany,Europe,1997,77.34,82011073,27788.88416,1.1547753885650065,15.47753885650065
Germany,Europe,2002,78.67,82350671,30035.80198,1.1595571747075424,15.955717470754237
Germany,Europe,2007,79.406,82400996,32170.37442,1.160265787207095,16.026578720709495
Ghana,Africa,1957,44.779,6391288,1043.561537,1,0
Ghana,Africa,1962,46.452,7355248,1190.041118,1.150824059250655,15.08240592506549
Ghana,Africa,1967,48.072,8490213,1125.69716,1.3284040712920464,32.84040712920464
Ghana,Africa,1972,49.875,9354120,1178.223708,1.463573539480618,46.3573539480618
Ghana,Africa,1977,51.756,10538093,993.2239571,1.6488214895025854,64.88214895025854
Ghana,Africa,1982,53.744,11400338,876.032569,1.7837309162096904,78.37309162096903
Ghana,Africa,1987,55.729,14168101,847.0061135,2.216783377622789,121.6783377622789
Ghana,Africa,1992,57.501,16278738,925.060154,2.5470199433979506,154.70199433979505
Ghana,Africa,1997,58.556,18418288,1005.245812,2.881780323465317,188.17803234653172
Ghana,Africa,2002,58.453,20550751,1111.984578,3.2154318503562975,221.54318503562976
Ghana,Africa,2007,60.022,22873338,1327.60891,3.578830745852792,257.8830745852792
Greece,Europe,1957,67.86,8096218,4916.299889,1,0
Greece,Europe,1962,69.51,8448233,6017.190733,1.043478942884196,4.347894288419596
Greece,Europe,1967,71,8716441,8513.097016,1.0766065093602963,7.660650936029634
Greece,Europe,1972,72.34,8888628,12724.82957,1.0978740938052804,9.787409380528045
Greece,Europe,1977,73.68,9308479,14195.52428,1.1497317636456923,14.97317636456923
Greece,Europe,1982,75.24,9786480,15268.42089,1.2087717993759555,20.877179937595546
Greece,Europe,1987,76.67,9974490,16120.52839,1.2319937531326355,23.19937531326355
Greece,Europe,1992,77.03,10325429,17541.49634,1.2753397944571156,27.533979445711566
Greece,Europe,1997,77.869,10502372,18747.69814,1.297194813677201,29.719481367720093
Greece,Europe,2002,78.256,10603863,22514.2548,1.30973041980836,30.97304198083599
Greece,Europe,2007,79.483,10706290,27538.41188,1.3223816354747364,32.23816354747364
Guatemala,Americas,1957,44.142,3640876,2617.155967,1,0
Guatemala,Americas,1962,46.954,4208858,2750.364446,1.1560014677786334,15.600146777863344
Guatemala,Americas,1967,50.016,4690773,3242.531147,1.2883638443056011,28.836384430560113
Guatemala,Americas,1972,53.738,5149581,4031.408271,1.414379671265926,41.4379671265926
Guatemala,Americas,1977,56.029,5703430,4879.992748,1.5664993809182186,56.64993809182186
Guatemala,Americas,1982,58.137,6395630,4820.49479,1.7566184621503176,75.66184621503176
Guatemala,Americas,1987,60.782,7326406,4246.485974,2.012264630819616,101.22646308196161
Guatemala,Americas,1992,63.373,8486949,4439.45084,2.3310184142497574,133.10184142497573
Guatemala,Americas,1997,66.322,9803875,4684.313807,2.6927242235110453,169.27242235110452
Guatemala,Americas,2002,68.978,11178650,4858.347495,3.0703187914117374,207.03187914117373
Guatemala,Americas,2007,70.259,12572928,5186.050003,3.453270037210825,245.3270037210825
Guinea,Africa,1957,34.558,2876726,576.2670245,1,0
Guinea,Africa,1962,35.753,3140003,686.3736739,1.091519665063687,9.15196650636869
Guinea,Africa,1967,37.197,3451418,708.7595409,1.1997729363171883,19.97729363171883
Guinea,Africa,1972,38.842,3811387,741.6662307,1.3249044225970774,32.49044225970774
Guinea,Africa,1977,40.762,4227026,874.6858643,1.469387769290506,46.9387769290506
Guinea,Africa,1982,42.891,4710497,857.2503577,1.637450699162868,63.74506991628679
Guinea,Africa,1987,45.552,5650262,805.5724718,1.9641293609471322,96.41293609471322
Guinea,Africa,1992,48.576,6990574,794.3484384,2.430045127690298,143.00451276902982
Guinea,Africa,1997,51.455,8048834,869.4497668,2.797914712767222,179.7914712767222
Guinea,Africa,2002,53.676,8807818,945.5835837,3.06175075415594,206.175075415594
Guinea,Africa,2007,56.007,9947814,942.6542111,3.4580331946803415,245.80331946803415
Guinea-Bissau,Africa,1957,33.489,601095,431.7904566,1,0
Guinea-Bissau,Africa,1962,34.488,627820,522.0343725,1.04446052620634,4.446052620634
Guinea-Bissau,Africa,1967,35.492,601287,715.5806402,1.0003194170638585,0.03194170638585181
Guinea-Bissau,Africa,1972,36.486,625361,820.2245876,1.0403696587061946,4.036965870619458
Guinea-Bissau,Africa,1977,37.465,745228,764.7259628,1.2397840607557873,23.97840607557873
Guinea-Bissau,Africa,1982,39.327,825987,838.1239671,1.3741371996107103,37.41371996107104
Guinea-Bissau,Africa,1987,41.245,927524,736.4153921,1.543057253845066,54.3057253845066
Guinea-Bissau,Africa,1992,43.266,1050938,745.5398706,1.7483725534233356,74.83725534233356
Guinea-Bissau,Africa,1997,44.873,1193708,796.6644681,1.9858890857518363,98.58890857518364
Guinea-Bissau,Africa,2002,45.504,1332459,575.7047176,2.2167194869363414,121.67194869363414
Guinea-Bissau,Africa,2007,46.388,1472041,579.231743,2.4489323651003585,144.89323651003585
Haiti,Americas,1957,40.696,3507701,1726.887882,1,0
Haiti,Americas,1962,43.59,3880130,1796.589032,1.1061746711022404,10.617467110224045
Haiti,Americas,1967,46.243,4318137,1452.057666,1.2310447783320186,23.104477833201862
Haiti,Americas,1972,48.042,4698301,1654.456946,1.3394245974785195,33.94245974785195
Haiti,Americas,1977,49.923,4908554,1874.298931,1.3993649971876165,39.93649971876165
Haiti,Americas,1982,51.461,5198399,2011.159549,1.481996042422088,48.19960424220879
Haiti,Americas,1987,53.636,5756203,1823.015995,1.6410187185281755,64.10187185281755
Haiti,Americas,1992,55.089,6326682,1456.309517,1.8036548725219168,80.36548725219168
Haiti,Americas,1997,56.671,6913545,1341.726931,1.9709618921339076,97.09618921339076
Haiti,Americas,2002,58.137,7607651,1270.364932,2.1688424982631074,116.88424982631074
Haiti,Americas,2007,60.916,8502814,1201.637154,2.4240418439313953,142.40418439313953
Honduras,Americas,1957,44.665,1770390,2220.487682,1,0
Honduras,Americas,1962,48.041,2090162,2291.156835,1.180622348748016,18.062234874801607
Honduras,Americas,1967,50.924,2500689,2538.269358,1.4125074136207276,41.25074136207276
Honduras,Americas,1972,53.884,2965146,2529.842345,1.6748546930337382,67.48546930337382
Honduras,Americas,1977,57.402,3055235,3203.208066,1.7257412208609402,72.57412208609402
Honduras,Americas,1982,60.909,3669448,3121.760794,2.0726777715644578,107.26777715644577
Honduras,Americas,1987,64.492,4372203,3023.096699,2.469627031332079,146.96270313320792
Honduras,Americas,1992,66.399,5077347,3081.694603,2.8679257112839545,186.79257112839545
Honduras,Americas,1997,67.659,5867957,3160.454906,3.314499630025023,231.4499630025023
Honduras,Americas,2002,68.565,6677328,3099.72866,3.771670648840086,277.1670648840086
Honduras,Americas,2007,70.198,7483763,3548.330846,4.227183276001333,322.7183276001333
"Hong Kong, China",Asia,1957,64.75,2736300,3629.076457,1,0
"Hong Kong, China",Asia,1962,67.65,3305200,4692.648272,1.2079084895662024,20.790848956620245
"Hong Kong, China",Asia,1967,70,3722800,6197.962814,1.3605233344297043,36.05233344297043
"Hong Kong, China",Asia,1972,72,4115700,8315.928145,1.504111391294814,50.411139129481406
"Hong Kong, China",Asia,1977,73.6,4583700,11186.14125,1.6751452691590833,67.51452691590833
"Hong Kong, China",Asia,1982,75.45,5264500,14560.53051,1.9239483974710376,92.39483974710376
"Hong Kong, China",Asia,1987,76.2,5584510,20038.47269,2.0408982933157915,104.08982933157915
"Hong Kong, China",Asia,1992,77.601,5829696,24757.60301,2.130503234294485,113.05032342944853
"Hong Kong, China",Asia,1997,80,6495918,28377.63219,2.373978730402368,137.39787304023682
"Hong Kong, China",Asia,2002,81.495,6762476,30209.01516,2.471394218470197,147.13942184701972
"Hong Kong, China",Asia,2007,82.208,6980412,39724.97867,2.551040456090341,155.1040456090341
Hungary,Europe,1957,66.41,9839000,6040.180011,1,0
Hungary,Europe,1962,67.96,10063000,7550.359877,1.0227665413151743,2.2766541315174305
Hungary,Europe,1967,69.5,10223422,9326.64467,1.039071247077955,3.9071247077955062
Hungary,Europe,1972,69.76,10394091,10168.65611,1.05641742046956,5.641742046956
Hungary,Europe,1977,69.95,10637171,11674.83737,1.0811231832503303,8.11231832503303
Hungary,Europe,1982,69.39,10705535,12545.99066,1.0880714503506455,8.807145035064545
Hungary,Europe,1987,69.58,10612740,12986.47998,1.078640105701799,7.864010570179891
Hungary,Europe,1992,69.17,10348684,10535.62855,1.0518024189450148,5.1802418945014805
Hungary,Europe,1997,71.04,10244684,11712.7768,1.041232239048684,4.123223904868389
Hungary,Europe,2002,72.59,10083313,14843.93556,1.024831080394349,2.4831080394349003
Hungary,Europe,2007,73.338,9956108,18008.94444,1.0119024291086494,1.190242910864936
Iceland,Europe,1957,73.47,165110,9244.001412,1,0
Iceland,Europe,1962,73.68,182053,10350.15906,1.1026164375264975,10.261643752649752
Iceland,Europe,1967,73.73,198676,13319.89568,1.2032947731815153,20.329477318151532
Iceland,Europe,1972,74.46,209275,15798.06362,1.2674883411059295,26.748834110592945
Iceland,Europe,1977,76.11,221823,19654.96247,1.343486160741324,34.3486160741324
Iceland,Europe,1982,76.99,233997,23269.6075,1.4172188238144268,41.721882381442676
Iceland,Europe,1987,77.23,244676,26923.20628,1.4818969172067107,48.18969172067107
Iceland,Europe,1992,78.77,259012,25144.39201,1.5687238810489976,56.87238810489976
Iceland,Europe,1997,78.95,271192,28061.09966,1.6424928835321906,64.24928835321906
Iceland,Europe,2002,80.5,288030,31163.20196,1.744473381382109,74.4473381382109
Iceland,Europe,2007,81.757,301931,36180.78919,1.8286657379928533,82.86657379928532
India,Asia,1957,40.249,409000000,590.061996,1,0
India,Asia,1962,43.605,454000000,658.3471509,1.1100244498777505,11.00244498777505
India,Asia,1967,47.193,506000000,700.7706107,1.2371638141809291,23.716381418092915
India,Asia,1972,50.651,567000000,724.032527,1.3863080684596576,38.63080684596576
India,Asia,1977,54.208,634000000,813.337323,1.550122249388753,55.0122249388753
India,Asia,1982,56.596,708000000,855.7235377,1.7310513447432763,73.10513447432763
India,Asia,1987,58.553,788000000,976.5126756,1.9266503667481663,92.66503667481662
India,Asia,1992,60.223,872000000,1164.406809,2.132029339853301,113.20293398533008
India,Asia,1997,61.765,959000000,1458.817442,2.3447432762836184,134.47432762836183
India,Asia,2002,62.879,1034172547,1746.769454,2.5285392347188265,152.85392347188264
India,Asia,2007,64.698,1110396331,2452.210407,2.714905454767726,171.4905454767726
Indonesia,Asia,1957,39.918,90124000,858.9002707,1,0
Indonesia,Asia,1962,42.518,99028000,849.2897701,1.0987972127291288,9.879721272912878
Indonesia,Asia,1967,45.964,109343000,762.4317721,1.2132506324619414,21.32506324619414
Indonesia,Asia,1972,49.203,121282000,1111.107907,1.3457236696107584,34.57236696107584
Indonesia,Asia,1977,52.702,136725000,1382.702056,1.5170764724157828,51.70764724157828
Indonesia,Asia,1982,56.159,153343000,1516.872988,1.7014668678709335,70.14668678709334
Indonesia,Asia,1987,60.137,169276000,1748.356961,1.8782566242066485,87.82566242066486
Indonesia,Asia,1992,62.681,184816000,2383.140898,2.050685721894279,105.06857218942791
Indonesia,Asia,1997,66.041,199278000,3119.335603,2.211153521814389,121.1153521814389
Indonesia,Asia,2002,68.588,211060000,2873.91287,2.3418845146686786,134.18845146686786
